date_day,date_name,geography_name,sex_name,age_name,measure_value,measure_name
2021-11-01,November 2021,London,Female,Aged 25-29,19610,Claimant count
2021-11-01,November 2021,London,Female,Aged 30-34,21210,Claimant count
2021-11-01,November 2021,London,Female,Aged 35-39,20315,Claimant count
2021-11-01,November 2021,London,Female,Aged 40-44,18595,Claimant count
2021-11-01,November 2021,London,Female,Aged 45-49,16400,Claimant count
2021-11-01,November 2021,London,Female,Aged 50+,40895,Claimant count
2021-11-01,November 2021,London,Female,Aged 50-54,14945,Claimant count
2021-11-01,November 2021,London,Female,Aged 55-59,13380,Claimant count
2021-11-01,November 2021,London,Female,Aged 60-64,10505,Claimant count
2021-11-01,November 2021,London,Female,Aged 65+,2070,Claimant count
2021-11-01,November 2021,United Kingdom,Total,All categories: Age 16+,1881715,Claimant count
2021-11-01,November 2021,United Kingdom,Total,All categories: Age 16+,4.5,Claimants as a proportion of residents aged 16-64
2021-11-01,November 2021,United Kingdom,Total,All categories: Age 16+,5.6,Claimants as a proportion of economically active residents aged 16+
2021-11-01,November 2021,United Kingdom,Total,All categories: Age 16+,4.8,Claimants as a proportion of the workforce
2021-11-01,November 2021,United Kingdom,Total,Age unknown (clerical claims),1060,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 16-24,313255,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 16-17,3920,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 18-24,309335,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 18-21,171720,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 25-49,1105835,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 25-29,248290,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 30-34,262425,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 35-39,232480,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 40-44,195715,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 45-49,166925,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 50+,461570,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 50-54,162630,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 55-59,146890,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 60-64,124080,Claimant count
2021-11-01,November 2021,United Kingdom,Total,Aged 65+,27970,Claimant count
2021-11-01,November 2021,United Kingdom,Male,All categories: Age 16+,1101175,Claimant count
2021-11-01,November 2021,United Kingdom,Male,All categories: Age 16+,5.3,Claimants as a proportion of residents aged 16-64
2021-11-01,November 2021,United Kingdom,Male,All categories: Age 16+,5.3,Claimants as a proportion of the workforce
2021-11-01,November 2021,United Kingdom,Male,Age unknown (clerical claims),545,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 16-24,193065,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 16-17,1800,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 18-24,191265,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 18-21,105415,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 25-49,638900,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 25-29,149325,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 30-34,152640,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 35-39,132395,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 40-44,110310,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 45-49,94230,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 50+,268665,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 50-54,94150,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 55-59,85980,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 60-64,71790,Claimant count
2021-11-01,November 2021,United Kingdom,Male,Aged 65+,16745,Claimant count
2021-11-01,November 2021,United Kingdom,Female,All categories: Age 16+,780540,Claimant count
2021-11-01,November 2021,United Kingdom,Female,All categories: Age 16+,3.7,Claimants as a proportion of residents aged 16-64
2021-11-01,November 2021,United Kingdom,Female,All categories: Age 16+,4.2,Claimants as a proportion of the workforce
2021-11-01,November 2021,United Kingdom,Female,Age unknown (clerical claims),510,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 16-24,120190,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 16-17,2120,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 18-24,118070,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 18-21,66305,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 25-49,466940,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 25-29,98965,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 30-34,109785,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 35-39,100085,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 40-44,85405,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 45-49,72695,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 50+,192905,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 50-54,68480,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 55-59,60905,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 60-64,52290,Claimant count
2021-11-01,November 2021,United Kingdom,Female,Aged 65+,11225,Claimant count
2021-12-01,December 2021,London,Total,All categories: Age 16+,342080,Claimant count
2021-12-01,December 2021,London,Total,All categories: Age 16+,5.7,Claimants as a proportion of residents aged 16-64
2021-12-01,December 2021,London,Total,All categories: Age 16+,6.8,Claimants as a proportion of economically active residents aged 16+
2021-12-01,December 2021,London,Total,All categories: Age 16+,5,Claimants as a proportion of the workforce
2021-12-01,December 2021,London,Total,Age unknown (clerical claims),5,Claimant count
2021-12-01,December 2021,London,Total,Aged 16-24,45365,Claimant count
2021-12-01,December 2021,London,Total,Aged 16-17,205,Claimant count
2021-12-01,December 2021,London,Total,Aged 18-24,45155,Claimant count
2021-12-01,December 2021,London,Total,Aged 18-21,21940,Claimant count
2021-12-01,December 2021,London,Total,Aged 25-49,207830,Claimant count
2021-12-01,December 2021,London,Total,Aged 25-29,45280,Claimant count
2021-12-01,December 2021,London,Total,Aged 30-34,46920,Claimant count
2021-12-01,December 2021,London,Total,Aged 35-39,43415,Claimant count
2021-12-01,December 2021,London,Total,Aged 40-44,38715,Claimant count
2021-12-01,December 2021,London,Total,Aged 45-49,33500,Claimant count
2021-12-01,December 2021,London,Total,Aged 50+,88885,Claimant count
2021-12-01,December 2021,London,Total,Aged 50-54,31870,Claimant count
2021-12-01,December 2021,London,Total,Aged 55-59,28955,Claimant count
2021-12-01,December 2021,London,Total,Aged 60-64,22975,Claimant count
2021-12-01,December 2021,London,Total,Aged 65+,5085,Claimant count
2021-12-01,December 2021,London,Male,All categories: Age 16+,193195,Claimant count
2021-12-01,December 2021,London,Male,All categories: Age 16+,6.3,Claimants as a proportion of residents aged 16-64
2021-12-01,December 2021,London,Male,All categories: Age 16+,5.5,Claimants as a proportion of the workforce
2021-12-01,December 2021,London,Male,Age unknown (clerical claims),0,Claimant count
2021-12-01,December 2021,London,Male,Aged 16-24,28230,Claimant count
2021-12-01,December 2021,London,Male,Aged 16-17,90,Claimant count
2021-12-01,December 2021,London,Male,Aged 18-24,28140,Claimant count
2021-12-01,December 2021,London,Male,Aged 18-21,13890,Claimant count
2021-12-01,December 2021,London,Male,Aged 25-49,115770,Claimant count
2021-12-01,December 2021,London,Male,Aged 25-29,26800,Claimant count
2021-12-01,December 2021,London,Male,Aged 30-34,26620,Claimant count
2021-12-01,December 2021,London,Male,Aged 35-39,23790,Claimant count
2021-12-01,December 2021,London,Male,Aged 40-44,20795,Claimant count
2021-12-01,December 2021,London,Male,Aged 45-49,17765,Claimant count
2021-12-01,December 2021,London,Male,Aged 50+,49195,Claimant count
2021-12-01,December 2021,London,Male,Aged 50-54,17490,Claimant count
2021-12-01,December 2021,London,Male,Aged 55-59,15965,Claimant count
2021-12-01,December 2021,London,Male,Aged 60-64,12690,Claimant count
2021-12-01,December 2021,London,Male,Aged 65+,3050,Claimant count
2021-12-01,December 2021,London,Female,All categories: Age 16+,148885,Claimant count
2021-12-01,December 2021,London,Female,All categories: Age 16+,5,Claimants as a proportion of residents aged 16-64
2021-12-01,December 2021,London,Female,All categories: Age 16+,4.6,Claimants as a proportion of the workforce
2021-12-01,December 2021,London,Female,Age unknown (clerical claims),0,Claimant count
2021-12-01,December 2021,London,Female,Aged 16-24,17130,Claimant count
2021-12-01,December 2021,London,Female,Aged 16-17,115,Claimant count
2021-12-01,December 2021,London,Female,Aged 18-24,17015,Claimant count
2021-12-01,December 2021,London,Female,Aged 18-21,8050,Claimant count
2021-12-01,December 2021,London,Female,Aged 25-49,92060,Claimant count
2021-12-01,December 2021,London,Female,Aged 25-29,18480,Claimant count
2021-12-01,December 2021,London,Female,Aged 30-34,20300,Claimant count
2021-12-01,December 2021,London,Female,Aged 35-39,19625,Claimant count
2021-12-01,December 2021,London,Female,Aged 40-44,17920,Claimant count
2021-12-01,December 2021,London,Female,Aged 45-49,15735,Claimant count
2021-12-01,December 2021,London,Female,Aged 50+,39690,Claimant count
2021-12-01,December 2021,London,Female,Aged 50-54,14385,Claimant count
2021-12-01,December 2021,London,Female,Aged 55-59,12990,Claimant count
2021-12-01,December 2021,London,Female,Aged 60-64,10285,Claimant count
2021-12-01,December 2021,London,Female,Aged 65+,2035,Claimant count
2021-12-01,December 2021,United Kingdom,Total,All categories: Age 16+,1815325,Claimant count
2021-12-01,December 2021,United Kingdom,Total,All categories: Age 16+,4.3,Claimants as a proportion of residents aged 16-64
2021-12-01,December 2021,United Kingdom,Total,All categories: Age 16+,5.4,Claimants as a proportion of economically active residents aged 16+
2021-12-01,December 2021,United Kingdom,Total,All categories: Age 16+,4.6,Claimants as a proportion of the workforce
2021-12-01,December 2021,United Kingdom,Total,Age unknown (clerical claims),1010,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 16-24,293615,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 16-17,3815,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 18-24,289800,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 18-21,160955,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 25-49,1071250,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 25-29,237565,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 30-34,253625,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 35-39,226260,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 40-44,191500,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 45-49,162295,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 50+,449445,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 50-54,157980,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 55-59,142995,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 60-64,120915,Claimant count
2021-12-01,December 2021,United Kingdom,Total,Aged 65+,27555,Claimant count
2021-12-01,December 2021,United Kingdom,Male,All categories: Age 16+,1065480,Claimant count
2021-12-01,December 2021,United Kingdom,Male,All categories: Age 16+,5.1,Claimants as a proportion of residents aged 16-64
2021-12-01,December 2021,United Kingdom,Male,All categories: Age 16+,5.1,Claimants as a proportion of the workforce
2021-12-01,December 2021,United Kingdom,Male,Age unknown (clerical claims),520,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 16-24,181890,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 16-17,1780,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 18-24,180110,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 18-21,99195,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 25-49,620580,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 25-29,143055,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 30-34,147875,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 35-39,129320,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 40-44,108285,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 45-49,92045,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 50+,262490,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 50-54,91735,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 55-59,84150,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 60-64,70095,Claimant count
2021-12-01,December 2021,United Kingdom,Male,Aged 65+,16510,Claimant count
2021-12-01,December 2021,United Kingdom,Female,All categories: Age 16+,749840,Claimant count
2021-12-01,December 2021,United Kingdom,Female,All categories: Age 16+,3.6,Claimants as a proportion of residents aged 16-64
2021-12-01,December 2021,United Kingdom,Female,All categories: Age 16+,4,Claimants as a proportion of the workforce
2021-12-01,December 2021,United Kingdom,Female,Age unknown (clerical claims),495,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 16-24,111725,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 16-17,2035,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 18-24,109690,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 18-21,61760,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 25-49,450670,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 25-29,94510,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 30-34,105750,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 35-39,96940,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 40-44,83215,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 45-49,70250,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 50+,186955,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 50-54,66245,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 55-59,58850,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 60-64,50815,Claimant count
2021-12-01,December 2021,United Kingdom,Female,Aged 65+,11045,Claimant count
2022-01-01,January 2022,London,Total,All categories: Age 16+,330310,Claimant count
2022-01-01,January 2022,London,Total,All categories: Age 16+,5.5,Claimants as a proportion of residents aged 16-64
2022-01-01,January 2022,London,Total,All categories: Age 16+,6.6,Claimants as a proportion of economically active residents aged 16+
2022-01-01,January 2022,London,Total,All categories: Age 16+,4.9,Claimants as a proportion of the workforce
2022-01-01,January 2022,London,Total,Age unknown (clerical claims),5,Claimant count
2022-01-01,January 2022,London,Total,Aged 16-24,42405,Claimant count
2022-01-01,January 2022,London,Total,Aged 16-17,180,Claimant count
2022-01-01,January 2022,London,Total,Aged 18-24,42225,Claimant count
2022-01-01,January 2022,London,Total,Aged 18-21,20320,Claimant count
2022-01-01,January 2022,London,Total,Aged 25-49,201240,Claimant count
2022-01-01,January 2022,London,Total,Aged 25-29,43540,Claimant count
2022-01-01,January 2022,London,Total,Aged 30-34,45265,Claimant count
2022-01-01,January 2022,London,Total,Aged 35-39,42145,Claimant count
2022-01-01,January 2022,London,Total,Aged 40-44,37655,Claimant count
2022-01-01,January 2022,London,Total,Aged 45-49,32635,Claimant count
2022-01-01,January 2022,London,Total,Aged 50+,86660,Claimant count
2022-01-01,January 2022,London,Total,Aged 50-54,31005,Claimant count
2022-01-01,January 2022,London,Total,Aged 55-59,28190,Claimant count
2022-01-01,January 2022,London,Total,Aged 60-64,22390,Claimant count
2022-01-01,January 2022,London,Total,Aged 65+,5075,Claimant count
2022-01-01,January 2022,London,Male,All categories: Age 16+,186635,Claimant count
2022-01-01,January 2022,London,Male,All categories: Age 16+,6.1,Claimants as a proportion of residents aged 16-64
2022-01-01,January 2022,London,Male,All categories: Age 16+,5.3,Claimants as a proportion of the workforce
2022-01-01,January 2022,London,Male,Age unknown (clerical claims),0,Claimant count
2022-01-01,January 2022,London,Male,Aged 16-24,26480,Claimant count
2022-01-01,January 2022,London,Male,Aged 16-17,85,Claimant count
2022-01-01,January 2022,London,Male,Aged 18-24,26395,Claimant count
2022-01-01,January 2022,London,Male,Aged 18-21,12920,Claimant count
2022-01-01,January 2022,London,Male,Aged 25-49,112080,Claimant count
2022-01-01,January 2022,London,Male,Aged 25-29,25765,Claimant count
2022-01-01,January 2022,London,Male,Aged 30-34,25755,Claimant count
2022-01-01,January 2022,London,Male,Aged 35-39,23015,Claimant count
2022-01-01,January 2022,London,Male,Aged 40-44,20230,Claimant count
2022-01-01,January 2022,London,Male,Aged 45-49,17315,Claimant count
2022-01-01,January 2022,London,Male,Aged 50+,48070,Claimant count
2022-01-01,January 2022,London,Male,Aged 50-54,17025,Claimant count
2022-01-01,January 2022,London,Male,Aged 55-59,15640,Claimant count
2022-01-01,January 2022,London,Male,Aged 60-64,12360,Claimant count
2022-01-01,January 2022,London,Male,Aged 65+,3045,Claimant count
2022-01-01,January 2022,London,Female,All categories: Age 16+,143670,Claimant count
2022-01-01,January 2022,London,Female,All categories: Age 16+,4.8,Claimants as a proportion of residents aged 16-64
2022-01-01,January 2022,London,Female,All categories: Age 16+,4.4,Claimants as a proportion of the workforce
2022-01-01,January 2022,London,Female,Age unknown (clerical claims),0,Claimant count
2022-01-01,January 2022,London,Female,Aged 16-24,15925,Claimant count
2022-01-01,January 2022,London,Female,Aged 16-17,95,Claimant count
2022-01-01,January 2022,London,Female,Aged 18-24,15825,Claimant count
2022-01-01,January 2022,London,Female,Aged 18-21,7400,Claimant count
2022-01-01,January 2022,London,Female,Aged 25-49,89160,Claimant count
2022-01-01,January 2022,London,Female,Aged 25-29,17780,Claimant count
2022-01-01,January 2022,London,Female,Aged 30-34,19505,Claimant count
2022-01-01,January 2022,London,Female,Aged 35-39,19130,Claimant count
2022-01-01,January 2022,London,Female,Aged 40-44,17420,Claimant count
2022-01-01,January 2022,London,Female,Aged 45-49,15320,Claimant count
2022-01-01,January 2022,London,Female,Aged 50+,38585,Claimant count
2022-01-01,January 2022,London,Female,Aged 50-54,13980,Claimant count
2022-01-01,January 2022,London,Female,Aged 55-59,12550,Claimant count
2022-01-01,January 2022,London,Female,Aged 60-64,10030,Claimant count
2022-01-01,January 2022,London,Female,Aged 65+,2030,Claimant count
2022-01-01,January 2022,United Kingdom,Total,All categories: Age 16+,1777485,Claimant count
2022-01-01,January 2022,United Kingdom,Total,All categories: Age 16+,4.2,Claimants as a proportion of residents aged 16-64
2022-01-01,January 2022,United Kingdom,Total,All categories: Age 16+,5.3,Claimants as a proportion of economically active residents aged 16+
2022-01-01,January 2022,United Kingdom,Total,All categories: Age 16+,4.5,Claimants as a proportion of the workforce
2022-01-01,January 2022,United Kingdom,Total,Age unknown (clerical claims),1010,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 16-24,280895,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 16-17,3600,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 18-24,277295,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 18-21,153190,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 25-49,1052845,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 25-29,232085,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 30-34,249130,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 35-39,223360,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 40-44,188845,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 45-49,159425,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 50+,442735,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 50-54,155320,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 55-59,140915,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 60-64,119310,Claimant count
2022-01-01,January 2022,United Kingdom,Total,Aged 65+,27195,Claimant count
2022-01-01,January 2022,United Kingdom,Male,All categories: Age 16+,1045350,Claimant count
2022-01-01,January 2022,United Kingdom,Male,All categories: Age 16+,5,Claimants as a proportion of residents aged 16-64
2022-01-01,January 2022,United Kingdom,Male,All categories: Age 16+,5,Claimants as a proportion of the workforce
2022-01-01,January 2022,United Kingdom,Male,Age unknown (clerical claims),515,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 16-24,174470,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 16-17,1670,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 18-24,172805,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 18-21,94490,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 25-49,611375,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 25-29,140140,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 30-34,145555,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 35-39,127945,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 40-44,107050,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 45-49,90680,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 50+,258990,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 50-54,90315,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 55-59,83165,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 60-64,69280,Claimant count
2022-01-01,January 2022,United Kingdom,Male,Aged 65+,16235,Claimant count
2022-01-01,January 2022,United Kingdom,Female,All categories: Age 16+,732135,Claimant count
2022-01-01,January 2022,United Kingdom,Female,All categories: Age 16+,3.5,Claimants as a proportion of residents aged 16-64
2022-01-01,January 2022,United Kingdom,Female,All categories: Age 16+,3.9,Claimants as a proportion of the workforce
2022-01-01,January 2022,United Kingdom,Female,Age unknown (clerical claims),495,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 16-24,106425,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 16-17,1930,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 18-24,104495,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 18-21,58700,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 25-49,441470,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 25-29,91940,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 30-34,103575,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 35-39,95415,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 40-44,81795,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 45-49,68740,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 50+,183745,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 50-54,65005,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 55-59,57750,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 60-64,50030,Claimant count
2022-01-01,January 2022,United Kingdom,Female,Aged 65+,10960,Claimant count
2022-02-01,February 2022,London,Total,All categories: Age 16+,329280,Claimant count
2022-02-01,February 2022,London,Total,All categories: Age 16+,5.4,Claimants as a proportion of residents aged 16-64
2022-02-01,February 2022,London,Total,All categories: Age 16+,6.5,Claimants as a proportion of economically active residents aged 16+
2022-02-01,February 2022,London,Total,All categories: Age 16+,4.9,Claimants as a proportion of the workforce
2022-02-01,February 2022,London,Total,Age unknown (clerical claims),5,Claimant count
2022-02-01,February 2022,London,Total,Aged 16-24,42050,Claimant count
2022-02-01,February 2022,London,Total,Aged 16-17,175,Claimant count
2022-02-01,February 2022,London,Total,Aged 18-24,41870,Claimant count
2022-02-01,February 2022,London,Total,Aged 18-21,20005,Claimant count
2022-02-01,February 2022,London,Total,Aged 25-49,201545,Claimant count
2022-02-01,February 2022,London,Total,Aged 25-29,43750,Claimant count
2022-02-01,February 2022,London,Total,Aged 30-34,45510,Claimant count
2022-02-01,February 2022,London,Total,Aged 35-39,42090,Claimant count
2022-02-01,February 2022,London,Total,Aged 40-44,37730,Claimant count
2022-02-01,February 2022,London,Total,Aged 45-49,32465,Claimant count
2022-02-01,February 2022,London,Total,Aged 50+,85680,Claimant count
2022-02-01,February 2022,London,Total,Aged 50-54,30725,Claimant count
2022-02-01,February 2022,London,Total,Aged 55-59,27780,Claimant count
2022-02-01,February 2022,London,Total,Aged 60-64,22265,Claimant count
2022-02-01,February 2022,London,Total,Aged 65+,4915,Claimant count
2022-02-01,February 2022,London,Male,All categories: Age 16+,185660,Claimant count
2022-02-01,February 2022,London,Male,All categories: Age 16+,6,Claimants as a proportion of residents aged 16-64
2022-02-01,February 2022,London,Male,All categories: Age 16+,5.2,Claimants as a proportion of the workforce
2022-02-01,February 2022,London,Male,Age unknown (clerical claims),5,Claimant count
2022-02-01,February 2022,London,Male,Aged 16-24,26105,Claimant count
2022-02-01,February 2022,London,Male,Aged 16-17,85,Claimant count
2022-02-01,February 2022,London,Male,Aged 18-24,26025,Claimant count
2022-02-01,February 2022,London,Male,Aged 18-21,12605,Claimant count
2022-02-01,February 2022,London,Male,Aged 25-49,111990,Claimant count
2022-02-01,February 2022,London,Male,Aged 25-29,25865,Claimant count
2022-02-01,February 2022,London,Male,Aged 30-34,25785,Claimant count
2022-02-01,February 2022,London,Male,Aged 35-39,22960,Claimant count
2022-02-01,February 2022,London,Male,Aged 40-44,20230,Claimant count
2022-02-01,February 2022,London,Male,Aged 45-49,17155,Claimant count
2022-02-01,February 2022,London,Male,Aged 50+,47560,Claimant count
2022-02-01,February 2022,London,Male,Aged 50-54,16875,Claimant count
2022-02-01,February 2022,London,Male,Aged 55-59,15430,Claimant count
2022-02-01,February 2022,London,Male,Aged 60-64,12315,Claimant count
2022-02-01,February 2022,London,Male,Aged 65+,2945,Claimant count
2022-02-01,February 2022,London,Female,All categories: Age 16+,143620,Claimant count
2022-02-01,February 2022,London,Female,All categories: Age 16+,4.8,Claimants as a proportion of residents aged 16-64
2022-02-01,February 2022,London,Female,All categories: Age 16+,4.4,Claimants as a proportion of the workforce
2022-02-01,February 2022,London,Female,Age unknown (clerical claims),5,Claimant count
2022-02-01,February 2022,London,Female,Aged 16-24,15940,Claimant count
2022-02-01,February 2022,London,Female,Aged 16-17,95,Claimant count
2022-02-01,February 2022,London,Female,Aged 18-24,15850,Claimant count
2022-02-01,February 2022,London,Female,Aged 18-21,7400,Claimant count
2022-02-01,February 2022,London,Female,Aged 25-49,89555,Claimant count
2022-02-01,February 2022,London,Female,Aged 25-29,17885,Claimant count
2022-02-01,February 2022,London,Female,Aged 30-34,19725,Claimant count
2022-02-01,February 2022,London,Female,Aged 35-39,19130,Claimant count
2022-02-01,February 2022,London,Female,Aged 40-44,17500,Claimant count
2022-02-01,February 2022,London,Female,Aged 45-49,15310,Claimant count
2022-02-01,February 2022,London,Female,Aged 50+,38120,Claimant count
2022-02-01,February 2022,London,Female,Aged 50-54,13850,Claimant count
2022-02-01,February 2022,London,Female,Aged 55-59,12350,Claimant count
2022-02-01,February 2022,London,Female,Aged 60-64,9950,Claimant count
2022-02-01,February 2022,London,Female,Aged 65+,1970,Claimant count
2022-02-01,February 2022,United Kingdom,Total,All categories: Age 16+,1776875,Claimant count
2022-02-01,February 2022,United Kingdom,Total,All categories: Age 16+,4.2,Claimants as a proportion of residents aged 16-64
2022-02-01,February 2022,United Kingdom,Total,All categories: Age 16+,5.3,Claimants as a proportion of economically active residents aged 16+
2022-02-01,February 2022,United Kingdom,Total,All categories: Age 16+,4.5,Claimants as a proportion of the workforce
2022-02-01,February 2022,United Kingdom,Total,Age unknown (clerical claims),1015,Claimant count
