date_day,date_name,sex_name,geography_name,value_type_name,measures,measures_name,all_persons_aged_16_and_over,total_economically_active_aged_16_and_over,total_in_employment_aged_16_and_over,total_unemployed_aged_16_and_over,total_economically_inactive_aged_16_and_over,all_persons_aged_16_to_64,total_economically_active_aged_16_to_64,total_in_employment_aged_16_to_64,total_unemployed_aged_16_to_64,total_economically_inactive_aged_16_to_64
2011-01-01,Nov 2010-Jan 2011,Male,United Kingdom,Change on quarter,20100,number of people,62238,65934,53023,12909,-3696,34694,39564,26664,12895,-4870
2011-01-01,Nov 2010-Jan 2011,Male,United Kingdom,Change on year,20100,number of people,246377,281537,303956,-22421,-35160,136069,211677,231150,-19472,-75608
2011-01-01,Nov 2010-Jan 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70.1,64.1,8.5,29.9,,83,75.7,8.7,17
2011-01-01,Nov 2010-Jan 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.1,0,-0.1,,0.1,0,0.1,-0.1
2011-01-01,Nov 2010-Jan 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.4,0.6,-0.3,-0.4,,0.5,0.6,-0.2,-0.5
2011-01-01,Nov 2010-Jan 2011,Female,United Kingdom,Level,20100,number of people,25909156,14736216,13680019,1056197,11172940,20395025,14365664,13315791,1049874,6029361
2011-01-01,Nov 2010-Jan 2011,Female,United Kingdom,Change on quarter,20100,number of people,51357,28430,30230,-1801,22927,28535,4657,9195,-4537,23878
2011-01-01,Nov 2010-Jan 2011,Female,United Kingdom,Change on year,20100,number of people,205377,142562,30088,112474,62815,116680,81584,-31941,113526,35096
2011-01-01,Nov 2010-Jan 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.8,7.2,43.1,,70.4,65.3,7.3,29.6
2011-01-01,Nov 2010-Jan 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0,0,0,,-0.1,0,0,0.1
2011-01-01,Nov 2010-Jan 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.3,0.7,-0.1,,0,-0.5,0.8,0
2011-01-01,Nov 2010-Jan 2011,Total,United Kingdom,Level,20100,number of people,50420201,31915207,29391159,2524048,18504994,40429925,30993767,28490510,2503256,9436158
2011-01-01,Nov 2010-Jan 2011,Total,United Kingdom,Change on quarter,20100,number of people,113595,94360,83253,11108,19235,63229,44222,35860,8363,19007
2011-01-01,Nov 2010-Jan 2011,Total,United Kingdom,Change on year,20100,number of people,451754,424098,334046,90053,27656,252749,293264,199210,94053,-40515
2011-01-01,Nov 2010-Jan 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.3,58.3,7.9,36.7,,76.7,70.5,8.1,23.3
2011-01-01,Nov 2010-Jan 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0,0,0,,0,0,0,0
2011-01-01,Nov 2010-Jan 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.1,0.2,-0.3,,0.2,0.1,0.2,-0.2
2011-02-01,Dec 2010-Feb 2011,Male,London,Level,20100,number of people,3163130,2361650,2144287,217363,801480,2775959,2310266,2095454,214811,465693
2011-02-01,Dec 2010-Feb 2011,Male,London,Change on quarter,20100,number of people,16142,31011,33562,-2552,-14869,14326,29066,32035,-2971,-14740
2011-02-01,Dec 2010-Feb 2011,Male,London,Change on year,20100,number of people,57655,97062,87230,9832,-39407,50804,90927,81398,9529,-40123
2011-02-01,Dec 2010-Feb 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.7,67.8,9.2,25.3,,83.2,75.5,9.3,16.8
2011-02-01,Dec 2010-Feb 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.7,-0.2,-0.6,,0.6,0.8,-0.2,-0.6
2011-02-01,Dec 2010-Feb 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.7,1.6,0,-1.7,,1.8,1.6,0,-1.8
2011-02-01,Dec 2010-Feb 2011,Female,London,Level,20100,number of people,3299384,1928319,1744462,183857,1371065,2810065,1889857,1707103,182754,920208
2011-02-01,Dec 2010-Feb 2011,Female,London,Change on quarter,20100,number of people,13662,14079,9405,4674,-417,12244,10827,3927,6900,1417
2011-02-01,Dec 2010-Feb 2011,Female,London,Change on year,20100,number of people,49533,40758,25373,15385,8775,44705,34787,18892,15895,9918
2011-02-01,Dec 2010-Feb 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.4,52.9,9.5,41.6,,67.3,60.7,9.7,32.7
2011-02-01,Dec 2010-Feb 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.1,0.2,-0.2,,0.1,-0.1,0.3,-0.1
2011-02-01,Dec 2010-Feb 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.4,0,0.6,-0.4,,0.2,-0.3,0.7,-0.2
2011-02-01,Dec 2010-Feb 2011,Total,London,Level,20100,number of people,6462514,4289969,3888749,401220,2172545,5586024,4200123,3802558,397565,1385901
2011-02-01,Dec 2010-Feb 2011,Total,London,Change on quarter,20100,number of people,29804,45090,42968,2122,-15286,26570,39893,35963,3930,-13323
2011-02-01,Dec 2010-Feb 2011,Total,London,Change on year,20100,number of people,107188,137820,112603,25217,-30632,95509,125714,100291,25423,-30205
2011-02-01,Dec 2010-Feb 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.4,60.2,9.4,33.6,,75.2,68.1,9.5,24.8
2011-02-01,Dec 2010-Feb 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.4,0.4,0,-0.4,,0.4,0.3,0,-0.4
2011-02-01,Dec 2010-Feb 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1,0.8,0.3,-1,,1,0.6,0.3,-1
2011-02-01,Dec 2010-Feb 2011,Male,United Kingdom,Level,20100,number of people,24532263,17161709,15716522,1445185,7370554,20046889,16627001,15194198,1432803,3419888
2011-02-01,Dec 2010-Feb 2011,Male,United Kingdom,Change on quarter,20100,number of people,62849,48023,72480,-24460,14826,35108,54855,75540,-20685,-19747
2011-02-01,Dec 2010-Feb 2011,Male,United Kingdom,Change on year,20100,number of people,247378,239439,312339,-72901,7939,136975,194472,262173,-67699,-57497
2011-02-01,Dec 2010-Feb 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70,64.1,8.4,30,,82.9,75.8,8.6,17.1
2011-02-01,Dec 2010-Feb 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.1,-0.2,0,,0.1,0.2,-0.2,-0.1
2011-02-01,Dec 2010-Feb 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.6,-0.5,-0.3,,0.4,0.8,-0.5,-0.4
2011-02-01,Dec 2010-Feb 2011,Female,United Kingdom,Level,20100,number of people,25927258,14771949,13725459,1046491,11155309,20405478,14401024,13359667,1041357,6004454
2011-02-01,Dec 2010-Feb 2011,Female,United Kingdom,Change on quarter,20100,number of people,52260,100107,85842,14265,-47847,29399,83694,70028,13667,-54295
2011-02-01,Dec 2010-Feb 2011,Female,United Kingdom,Change on year,20100,number of people,206253,173743,105480,68264,32510,117193,110226,40332,69893,6967
2011-02-01,Dec 2010-Feb 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,57,52.9,7.1,43,,70.6,65.5,7.2,29.4
2011-02-01,Dec 2010-Feb 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.2,0,-0.3,,0.3,0.2,0.1,-0.3
2011-02-01,Dec 2010-Feb 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0,0.4,-0.2,,0.1,-0.2,0.4,-0.1
2011-02-01,Dec 2010-Feb 2011,Total,United Kingdom,Level,20100,number of people,50459521,31933656,29441983,2491673,18525865,40452367,31028024,28553868,2474158,9424343
2011-02-01,Dec 2010-Feb 2011,Total,United Kingdom,Change on quarter,20100,number of people,115109,148128,158324,-10198,-33019,64507,138550,145572,-7019,-74043
2011-02-01,Dec 2010-Feb 2011,Total,United Kingdom,Change on year,20100,number of people,453631,413180,417819,-4638,40451,254168,304693,302508,2189,-50525
2011-02-01,Dec 2010-Feb 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.3,58.3,7.8,36.7,,76.7,70.6,8,23.3
2011-02-01,Dec 2010-Feb 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.2,-0.1,-0.1,,0.2,0.2,-0.1,-0.2
2011-02-01,Dec 2010-Feb 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.3,-0.1,-0.3,,0.3,0.3,-0.1,-0.3
2011-03-01,Jan 2011-Mar 2011,Male,London,Level,20100,number of people,3168587,2352069,2147126,204943,816518,2780808,2301774,2098961,202813,479034
2011-03-01,Jan 2011-Mar 2011,Male,London,Change on quarter,20100,number of people,16167,5123,15239,-10115,11044,14368,3970,13707,-9737,10398
2011-03-01,Jan 2011-Mar 2011,Male,London,Change on year,20100,number of people,59114,77164,90139,-12974,-18050,52152,71266,84627,-13361,-19114
2011-03-01,Jan 2011-Mar 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.2,67.8,8.7,25.8,,82.8,75.5,8.8,17.2
2011-03-01,Jan 2011-Mar 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,0.1,-0.5,0.2,,-0.3,0.1,-0.4,0.3
2011-03-01,Jan 2011-Mar 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.1,1.6,-0.9,-1.1,,1,1.7,-0.9,-1
2011-03-01,Jan 2011-Mar 2011,Female,London,Level,20100,number of people,3303897,1944994,1752482,192513,1358903,2814104,1907388,1715579,191809,906716
2011-03-01,Jan 2011-Mar 2011,Female,London,Change on quarter,20100,number of people,13678,27754,12423,15332,-14076,12229,27328,10120,17208,-15099
2011-03-01,Jan 2011-Mar 2011,Female,London,Change on year,20100,number of people,50528,65281,36742,28540,-14753,45547,61801,32070,29730,-16254
2011-03-01,Jan 2011-Mar 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.9,53,9.9,41.1,,67.8,61,10.1,32.2
2011-03-01,Jan 2011-Mar 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.2,0.7,-0.6,,0.7,0.1,0.8,-0.7
2011-03-01,Jan 2011-Mar 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.1,0.3,1.2,-1.1,,1.1,0.2,1.3,-1.1
2011-03-01,Jan 2011-Mar 2011,Total,London,Level,20100,number of people,6472484,4297063,3899608,397455,2175421,5594912,4209162,3814540,394622,1385750
2011-03-01,Jan 2011-Mar 2011,Total,London,Change on quarter,20100,number of people,29845,32877,27661,5216,-3032,26597,31298,23827,7470,-4701
2011-03-01,Jan 2011-Mar 2011,Total,London,Change on year,20100,number of people,109642,142445,126881,15564,-32803,97699,133067,116698,16369,-35368
2011-03-01,Jan 2011-Mar 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.4,60.2,9.2,33.6,,75.2,68.2,9.4,24.8
2011-03-01,Jan 2011-Mar 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.2,0.1,-0.2,,0.2,0.1,0.1,-0.2
2011-03-01,Jan 2011-Mar 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.1,1,0.1,-1.1,,1.1,0.9,0.1,-1.1
2011-03-01,Jan 2011-Mar 2011,Male,United Kingdom,Level,20100,number of people,24553013,17128685,15692340,1436347,7424328,20058447,16599185,15175418,1423765,3459262
2011-03-01,Jan 2011-Mar 2011,Male,United Kingdom,Change on quarter,20100,number of people,62310,-7643,12896,-20537,69953,34807,7559,25414,-17858,27248
2011-03-01,Jan 2011-Mar 2011,Male,United Kingdom,Change on year,20100,number of people,248094,189662,295726,-106059,58432,137773,151442,251096,-99655,-13669
2011-03-01,Jan 2011-Mar 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.8,63.9,8.4,30.2,,82.8,75.7,8.6,17.2
2011-03-01,Jan 2011-Mar 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.1,-0.1,0.2,,-0.1,0,-0.1,0.1
2011-03-01,Jan 2011-Mar 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.6,-0.7,-0.1,,0.2,0.7,-0.7,-0.2
2011-03-01,Jan 2011-Mar 2011,Female,United Kingdom,Level,20100,number of people,25943725,14795610,13748736,1046875,11148115,20414480,14419133,13376673,1042460,5995347
2011-03-01,Jan 2011-Mar 2011,Female,United Kingdom,Change on quarter,20100,number of people,51402,104881,103770,1113,-53479,28668,84719,82525,2194,-56051
2011-03-01,Jan 2011-Mar 2011,Female,United Kingdom,Change on year,20100,number of people,205725,195958,132792,63166,9767,116441,134789,69447,65344,-18348
2011-03-01,Jan 2011-Mar 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,57,53,7.1,43,,70.6,65.5,7.2,29.4
2011-03-01,Jan 2011-Mar 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.3,0,-0.3,,0.3,0.3,0,-0.3
2011-03-01,Jan 2011-Mar 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.1,0.3,-0.3,,0.3,0,0.4,-0.3
2011-03-01,Jan 2011-Mar 2011,Total,United Kingdom,Level,20100,number of people,50496738,31924295,29441075,2483220,18572443,40472927,31018317,28552092,2466226,9454610
2011-03-01,Jan 2011-Mar 2011,Total,United Kingdom,Change on quarter,20100,number of people,113712,97238,116665,-19425,16474,63475,92277,107941,-15664,-28802
2011-03-01,Jan 2011-Mar 2011,Total,United Kingdom,Change on year,20100,number of people,453819,385621,428518,-42897,68198,254214,286229,320543,-34313,-32015
2011-03-01,Jan 2011-Mar 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.2,58.3,7.8,36.8,,76.6,70.5,8,23.4
2011-03-01,Jan 2011-Mar 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.1,-0.1,-0.1,,0.1,0.2,-0.1,-0.1
2011-03-01,Jan 2011-Mar 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.3,-0.2,-0.2,,0.2,0.4,-0.2,-0.2
2011-04-01,Feb 2011-Apr 2011,Male,London,Level,20100,number of people,3173957,2363867,2146053,217814,810090,2785577,2314580,2098886,215694,470997
2011-04-01,Feb 2011-Apr 2011,Male,London,Change on quarter,20100,number of people,16268,7751,9520,-1769,8517,14430,7149,8543,-1394,7281
2011-04-01,Feb 2011-Apr 2011,Male,London,Change on year,20100,number of people,60384,87313,88249,-937,-26929,53362,80767,82338,-1571,-27405
2011-04-01,Feb 2011-Apr 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.5,67.6,9.2,25.5,,83.1,75.3,9.3,16.9
2011-04-01,Feb 2011-Apr 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0,-0.1,0.1,,-0.2,-0.1,-0.1,0.2
2011-04-01,Feb 2011-Apr 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.4,1.5,-0.4,-1.4,,1.3,1.5,-0.4,-1.3
2011-04-01,Feb 2011-Apr 2011,Female,London,Level,20100,number of people,3308425,1935577,1750605,184973,1372848,2818166,1892424,1708597,183827,925742
2011-04-01,Feb 2011-Apr 2011,Female,London,Change on quarter,20100,number of people,13549,7273,9687,-2413,6276,12165,2672,3812,-1140,9493
2011-04-01,Feb 2011-Apr 2011,Female,London,Change on year,20100,number of people,51499,40409,25269,15141,11090,46373,33344,17037,16308,13029
2011-04-01,Feb 2011-Apr 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.5,52.9,9.6,41.5,,67.2,60.6,9.7,32.8
2011-04-01,Feb 2011-Apr 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.1,-0.2,0,,-0.2,-0.1,-0.1,0.2
2011-04-01,Feb 2011-Apr 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,-0.1,0.6,-0.3,,0.1,-0.4,0.7,-0.1
2011-04-01,Feb 2011-Apr 2011,Total,London,Level,20100,number of people,6482382,4299444,3896657,402787,2182938,5603743,4207004,3807484,399521,1396739
2011-04-01,Feb 2011-Apr 2011,Total,London,Change on quarter,20100,number of people,29817,15025,19206,-4181,14792,26595,9821,12356,-2534,16774
2011-04-01,Feb 2011-Apr 2011,Total,London,Change on year,20100,number of people,111883,127721,113518,14204,-15838,99735,114112,99376,14737,-14377
2011-04-01,Feb 2011-Apr 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.3,60.1,9.4,33.7,,75.1,67.9,9.5,24.9
2011-04-01,Feb 2011-Apr 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0,-0.1,0.1,,-0.2,-0.1,-0.1,0.2
2011-04-01,Feb 2011-Apr 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.8,0.7,0.1,-0.8,,0.7,0.6,0.1,-0.7
2011-04-01,Feb 2011-Apr 2011,Male,United Kingdom,Level,20100,number of people,24573881,17169673,15742096,1427575,7404208,20070038,16619028,15204417,1414610,3451010
2011-04-01,Feb 2011-Apr 2011,Male,United Kingdom,Change on quarter,20100,number of people,62836,-9319,30957,-40276,72155,35138,-9073,29699,-38771,44211
2011-04-01,Feb 2011-Apr 2011,Male,United Kingdom,Change on year,20100,number of people,248711,228458,324609,-96153,20253,138151,163333,255716,-92385,-25182
2011-04-01,Feb 2011-Apr 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.9,64.1,8.3,30.1,,82.8,75.8,8.5,17.2
2011-04-01,Feb 2011-Apr 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,0,-0.2,0.2,,-0.2,0,-0.2,0.2
2011-04-01,Feb 2011-Apr 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.7,-0.7,-0.2,,0.2,0.8,-0.6,-0.2
2011-04-01,Feb 2011-Apr 2011,Female,United Kingdom,Level,20100,number of people,25961223,14727603,13693672,1033933,11233620,20424334,14365859,13336723,1029136,6058475
2011-04-01,Feb 2011-Apr 2011,Female,United Kingdom,Change on quarter,20100,number of people,52067,-8613,13653,-22264,60680,29309,195,20932,-20738,29114
2011-04-01,Feb 2011-Apr 2011,Female,United Kingdom,Change on year,20100,number of people,206597,111678,63560,48120,94919,116745,81178,31848,49332,35567
2011-04-01,Feb 2011-Apr 2011,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.7,52.7,7,43.3,,70.3,65.3,7.2,29.7
2011-04-01,Feb 2011-Apr 2011,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,-0.1,0.1,,-0.1,0,-0.1,0.1
2011-04-01,Feb 2011-Apr 2011,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.2,0.3,0,,0,-0.2,0.3,0
2011-04-01,Feb 2011-Apr 2011,Total,United Kingdom,Level,20100,number of people,50535104,31897275,29435768,2461508,18637829,40494372,30984888,28541140,2443747,9509484
2011-04-01,Feb 2011-Apr 2011,Total,United Kingdom,Change on quarter,20100,number of people,114903,-17932,44609,-62540,132835,64447,-8879,50630,-59509,73326
2011-04-01,Feb 2011-Apr 2011,Total,United Kingdom,Change on year,20100,number of people,455308,340134,388171,-48033,115174,254896,244512,287562,-43051,10384
2011-04-01,Feb 2011-Apr 2011,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.1,58.2,7.7,36.9,,76.5,70.5,7.9,23.5
2011-04-01,Feb 2011-Apr 2011,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,0,-0.2,0.2,,-0.1,0,-0.2,0.1
2011-04-01,Feb 2011-Apr 2011,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.2,-0.2,-0.1,,0.1,0.3,-0.2,-0.1
2011-05-01,Mar 2011-May 2011,Male,London,Level,20100,number of people,3179306,2350952,2122994,227958,828354,2790354,2300403,2073947,226456,489951
2011-05-01,Mar 2011-May 2011,Male,London,Change on quarter,20100,number of people,16176,-10698,-21293,10595,26874,14395,-9863,-21507,11645,24258
2011-05-01,Mar 2011-May 2011,Male,London,Change on year,20100,number of people,61742,62101,56608,5493,-359,54655,53590,47684,5906,1065
2011-05-01,Mar 2011-May 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,73.9,66.8,9.7,26.1,,82.4,74.3,9.8,17.6
2011-05-01,Mar 2011-May 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.7,-1,0.5,0.7,,-0.8,-1.2,0.5,0.8
2011-05-01,Mar 2011-May 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.5,0.5,0,-0.5,,0.3,0.3,0,-0.3
2011-05-01,Mar 2011-May 2011,Female,London,Level,20100,number of people,3313097,1957760,1764675,193085,1355337,2822318,1917364,1725436,191928,904954
2011-05-01,Mar 2011-May 2011,Female,London,Change on quarter,20100,number of people,13713,29441,20213,9228,-15728,12253,27507,18333,9174,-15254
2011-05-01,Mar 2011-May 2011,Female,London,Change on year,20100,number of people,52614,47022,31822,15200,5592,47192,41767,26053,15715,5425
2011-05-01,Mar 2011-May 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,59.1,53.3,9.9,40.9,,67.9,61.1,10,32.1
2011-05-01,Mar 2011-May 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.4,0.3,-0.6,,0.7,0.4,0.3,-0.7
2011-05-01,Mar 2011-May 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.5,0.1,0.6,-0.5,,0.3,-0.1,0.6,-0.3
2011-05-01,Mar 2011-May 2011,Total,London,Level,20100,number of people,6492403,4308712,3887669,421044,2183691,5612672,4217767,3799383,418384,1394905
2011-05-01,Mar 2011-May 2011,Total,London,Change on quarter,20100,number of people,29889,18743,-1080,19824,11146,26648,17644,-3175,20819,9004
2011-05-01,Mar 2011-May 2011,Total,London,Change on year,20100,number of people,114356,109123,88430,20694,5233,101847,95357,73737,21620,6490
2011-05-01,Mar 2011-May 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.4,59.9,9.8,33.6,,75.1,67.7,9.9,24.9
2011-05-01,Mar 2011-May 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.3,0.4,0,,0,-0.4,0.5,0
2011-05-01,Mar 2011-May 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.5,0.3,0.2,-0.5,,0.3,0.1,0.3,-0.3
2011-05-01,Mar 2011-May 2011,Male,United Kingdom,Level,20100,number of people,24594908,17181447,15738801,1442646,7413461,20081873,16630082,15200798,1429285,3451791
2011-05-01,Mar 2011-May 2011,Male,United Kingdom,Change on quarter,20100,number of people,62645,19738,22279,-2539,42907,34984,3081,6600,-3518,31903
2011-05-01,Mar 2011-May 2011,Male,United Kingdom,Change on year,20100,number of people,249214,182933,239906,-56972,66281,138749,120373,173849,-53475,18376
2011-05-01,Mar 2011-May 2011,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.9,64,8.4,30.1,,82.8,75.7,8.6,17.2
2011-05-01,Mar 2011-May 2011,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0,0.1,,-0.1,-0.1,0,0.1
2011-05-01,Mar 2011-May 2011,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.3,-0.4,0,,0,0.3,-0.4,0
2011-05-01,Mar 2011-May 2011,Female,United Kingdom,Level,20100,number of people,25978823,14785480,13727688,1057793,11193343,20434250,14420586,13367995,1052590,6013664
2011-05-01,Mar 2011-May 2011,Female,United Kingdom,Change on quarter,20100,number of people,51565,13531,2229,11302,38034,28772,19562,8328,11233,9210
2011-05-01,Mar 2011-May 2011,Female,United Kingdom,Change on year,20100,number of people,207047,132602,82894,49708,74445,116619,102066,52332,49734,14553
